family,n,seed,kind,poly,k,degree,op_norm,max_on_W,ratio,num_radius,mat_norm,dfn,method,extra
random_triangular,8,8,scalar,0.4-1.1z+0.7z^2,1,2,34.802371781075294,33.693043514196575,1.0329245491405756,6.155505786304774,7.328479873401633,68.0499031409793,johnson,
random_triangular,8,16,scalar,z,1,1,6.711473331761985,6.090539303500754,1.1019505822586724,6.090539303500754,6.711473331761985,55.16965565826729,johnson,
random_triangular,8,16,scalar,z^4,1,4,1179.9448467470677,1376.0144687750494,0.857509040437252,6.090539303500754,6.711473331761985,55.16965565826729,johnson,
random_triangular,8,16,scalar,0.4-1.1z+0.7z^2,1,2,21.143394363464353,19.677059806229284,1.0745200030733688,6.090539303500754,6.711473331761985,55.16965565826729,johnson,
random_triangular,8,42,scalar,z,1,1,5.169386286267814,4.193098002733559,1.2328322121013615,4.193098002733559,5.169386286267814,36.32771033175168,johnson,
random_triangular,8,42,scalar,z^4,1,4,240.5967199562898,309.1292157446336,0.7783046949371575,4.193098002733559,5.169386286267814,36.32771033175168,johnson,
random_triangular,8,42,scalar,0.4-1.1z+0.7z^2,1,2,18.011073867666923,17.31808505265083,1.040015325765479,4.193098002733559,5.169386286267814,36.32771033175168,johnson,
random_triangular,8,99,scalar,z,1,1,5.874674103181798,4.830449146671205,1.2161755407838621,4.830449146671205,5.874674103181798,44.87876621842463,johnson,
random_triangular,8,99,scalar,z^4,1,4,504.2622886293854,544.4400402980357,0.9262035326302299,4.830449146671205,5.874674103181798,44.87876621842463,johnson,
random_triangular,8,99,scalar,0.4-1.1z+0.7z^2,1,2,23.522200619005353,22.045910405087103,1.0669643569619878,4.830449146671205,5.874674103181798,44.87876621842463,johnson,
random_triangular,16,2,scalar,z,1,1,10.779820731195473,7.927083394645215,1.3598722499219948,7.927083394645215,10.779820731195473,186.0843380658563,johnson,
random_triangular,16,2,scalar,z^4,1,4,3208.7343153233205,3948.6960778059465,0.81260604819863,7.927083394645215,10.779820731195473,186.0843380658563,johnson,
random_triangular,16,2,scalar,0.4-1.1z+0.7z^2,1,2,54.45914861409096,53.104148011106,1.0255159089022872,7.927083394645215,10.779820731195473,186.0843380658563,johnson,
random_triangular,16,3,scalar,z,1,1,10.703729320156784,8.267845240357612,1.2946213927552679,8.267845240357612,10.703729320156784,181.34628325929037,johnson,
random_triangular,16,3,scalar,z^4,1,4,3412.3054831935387,4672.715667138542,0.7302617420509886,8.267845240357612,10.703729320156784,181.34628325929037,johnson,
random_triangular,16,3,scalar,0.4-1.1z+0.7z^2,1,2,46.7632787102069,47.644030020135865,0.9815139208510125,8.267845240357612,10.703729320156784,181.34628325929037,johnson,
random_triangular,16,4,scalar,z,1,1,10.297023566377403,8.151378787229566,1.2632247666504386,8.151378787229566,10.297023566377403,180.94531418699404,johnson,
random_triangular,16,4,scalar,z^4,1,4,3532.099918606516,4414.934853301138,0.8000344367404406,8.151378787229566,10.297023566377403,180.94531418699404,johnson,
random_triangular,16,4,scalar,0.4-1.1z+0.7z^2,1,2,53.05348771795893,51.44697895764589,1.0312264936224071,8.151378787229566,10.297023566377403,180.94531418699404,johnson,
